כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
יואב 17,52.94,13/12/2009,"275,000 ₪",10816-68-29,דירה בבית קומות,2,רביעית,1960,"16,538 ₪",4
יואב 17,52.94,28/12/2008,"60,000 ₪",10816-68-29,דירה בבית קומות,2,רביעית,1960,"16,538 ₪",4
ליסין 7,56.24,14/01/2022,"900,000 ₪",10916-2-23,דירה בבית קומות,2,רביעית,1950,"16,003 ₪",4
"צה""ל 2",92.6,12/01/2022,"1,360,000 ₪",10916-55-22,דירה בבית קומות,4,חמישית,1970,"14,687 ₪",9
"ש""י עגנון 18",48.5,05/01/2022,"820,000 ₪",10814-60-13,דירה בבית קומות,3,שלישית,1960,"16,907 ₪",4
אלנבי 123,85,03/01/2022,"287,000 ₪",10814-48-70,דירה בבית קומות,4,שביעית,1970,"3,376 ₪",16
אלנבי 123,85,03/08/2005,"493,000 ₪",10814-48-70,דירה בבית קומות,4,שביעית,1970,"3,376 ₪",16
המעפילים 21,56.9,02/01/2022,"100,000 ₪",10825-34-3,דירה בבית קומות,3,שניה,1960,"1,757 ₪",4
"צה""ל 2",92.6,31/12/2021,"1,310,000 ₪",10916-55-30,דירה בבית קומות,4,שביעית,1970,"14,147 ₪",9
אלנבי 152,51.23,30/12/2021,"848,000 ₪",10816-85-3,דירה בבית קומות,3,קרקע,1950,"16,627 ₪",3
אלנבי 152,51.23,15/12/2010,"420,000 ₪",10816-85-3,דירה בבית קומות,3,קרקע,1950,"16,627 ₪",3
קדושי דמשק 9,68.3,29/12/2021,"1,080,000 ₪",10913-5-14,דירה בבית קומות,3,שלישית,1970,"15,882 ₪",4
קדושי דמשק 9,68.3,20/08/2000,"294,000 ₪",10913-5-14,דירה בבית קומות,3,שלישית,1970,"15,882 ₪",4
החותרים 1,58.5,26/12/2021,"1,050,000 ₪",10825-32-1,דירה בבית קומות,3,ראשונה,1960,"17,949 ₪",4
הזית 5,47.82,23/12/2021,"820,000 ₪",10816-38-3,דירה בבית קומות,2,ראשונה,1950,"17,447 ₪",4
הזית 5,47.82,21/07/2016,"600,000 ₪",10816-38-3,דירה בבית קומות,2,ראשונה,1950,"17,447 ₪",4
הזית 5,47.82,23/12/2021,חלק נמכר,10816-38-3,דירה בבית קומות,2,ראשונה,1950,"17,447 ₪",4
הזית 5,47.82,מחיר,1,10816-38-3,דירה בבית קומות,2,ראשונה,1950,"17,447 ₪",4
הזית 5,47.82,50%,"410,000 ₪",10816-38-3,דירה בבית קומות,2,ראשונה,1950,"17,447 ₪",4
הזית 5,47.82,2,50%,10816-38-3,דירה בבית קומות,2,ראשונה,1950,"17,447 ₪",4
הזית 5,47.82,"410,000 ₪","820,000 ₪",10816-38-3,דירה בבית קומות,2,ראשונה,1950,"17,447 ₪",4
יואב 17,51.93,22/12/2021,"900,000 ₪",10816-65-2,דירה בבית קומות,2,קרקע,1960,"17,647 ₪",3
יואב 17,51.93,09/03/2009,"321,000 ₪",10816-65-2,דירה בבית קומות,2,קרקע,1960,"17,647 ₪",3
מאירהוף 7,89.09,16/12/2021,"1,250,000 ₪",10916-26-86,דירה בבית קומות,4,שמונה עשרה,1960,"14,045 ₪",21
מאירהוף 7,89.09,22/09/2009,"485,000 ₪",10916-26-86,דירה בבית קומות,4,שמונה עשרה,1960,"14,045 ₪",21
מאירהוף 7,89.09,20/03/2008,"475,000 ₪",10916-26-86,דירה בבית קומות,4,שמונה עשרה,1960,"14,045 ₪",21
דרור 13,41.12,12/12/2021,"870,000 ₪",10825-4-1,דירה בבית קומות,2,ראשונה,1998,"21,220 ₪",4
דרור 13,41.12,10/10/2016,"860,000 ₪",10825-4-1,דירה בבית קומות,2,ראשונה,1998,"21,220 ₪",4
דרור 13,41.12,28/12/1999,"420,000 ₪",10825-4-1,דירה בבית קומות,2,ראשונה,1998,"21,220 ₪",4
עמל 30,47.82,08/12/2021,"860,000 ₪",10816-93-12,דירה בבית קומות,2,שניה,1950,"18,298 ₪",4
עמל 30,47.82,03/04/2019,"805,000 ₪",10816-93-12,דירה בבית קומות,2,שניה,1950,"18,298 ₪",4
ליסין 9,68.38,02/12/2021,"840,000 ₪",10916-3-15,דירה בבית קומות,3,שלישית,1960,"12,284 ₪",4
קדושי דמשק 22,62.8,30/11/2021,"368,000 ₪",10913-21-29,דירה בבית קומות,3,רביעית,1970,"5,860 ₪",7
הזית 17,49.4,26/11/2021,"800,000 ₪",10816-35-6,דירה בבית קומות,2,ראשונה,1960,"16,194 ₪",4
סטלה מריס 28,62.9,26/11/2021,"1,200,000 ₪",10913-14-85,דירה בבית קומות,3,שלישית,1960,"19,355 ₪",6
סטלה מריס 28,62.9,04/05/2008,"340,000 ₪",10913-14-85,דירה בבית קומות,3,שלישית,1960,"19,355 ₪",6
אלנבי 123,59.7,24/11/2021,"338,000 ₪",10814-48-56,דירה בבית קומות,3,רביעית,1970,"5,662 ₪",16
אלנבי 199,74.9,23/11/2021,"519,000 ₪",10815-28-5,דירה בבית קומות,4,שניה,1940,"6,929 ₪",2
סטלה מריס 28,62.9,19/11/2021,"1,070,000 ₪",10913-14-104,דירה בבית קומות,3,שישית,1960,"17,258 ₪",6
סטלה מריס 28,62.9,15/10/1998,"630,000 ₪",10913-14-104,דירה בבית קומות,3,שישית,1960,"17,258 ₪",6
"גדנ""ע 12",53.95,17/11/2021,"775,000 ₪",10816-101-10,דירה בבית קומות,3,שלישית,1950,"14,365 ₪",4
יואב 32,71.2,17/11/2021,"935,000 ₪",10918-8-4,דירה בבית קומות,3,שניה,1960,"13,132 ₪",4
יואב 9,52.94,14/11/2021,"920,000 ₪",10816-67-20,דירה בבית קומות,2,שלישית,1950,"17,378 ₪",4
הזית 5,47.82,12/11/2021,"820,000 ₪",10816-38-2,דירה בבית קומות,2,ראשונה,1950,"17,148 ₪",4
הזית 21,58.37,11/11/2021,"850,000 ₪",10816-36-10,דירה בבית קומות,3,שניה,1950,"14,562 ₪",4
הזית 26,49.4,08/11/2021,"283,000 ₪",10816-49-2,דירה בבית קומות,2,ראשונה,1950,"5,729 ₪",4
אלנבי 164,49.92,07/11/2021,"830,000 ₪",10816-80-24,דירה בבית קומות,3,רביעית,1950,"16,627 ₪",4
החותרים 3,58.5,04/11/2021,"980,000 ₪",10825-32-41,דירה בבית קומות,3,ראשונה,1960,"16,897 ₪",4
החותרים 3,58.5,28/06/2015,"665,000 ₪",10825-32-41,דירה בבית קומות,3,ראשונה,1960,"16,897 ₪",4
יואב 23,51.15,03/11/2021,"835,000 ₪",10816-69-14,דירה בבית קומות,2,שניה,1950,"16,373 ₪",4
יואב 23,51.15,16/08/2010,"355,000 ₪",10816-69-14,דירה בבית קומות,2,שניה,1950,"16,373 ₪",4
יואב 23,51.15,28/05/2003,"284,000 ₪",10816-69-14,דירה בבית קומות,2,שניה,1950,"16,373 ₪",4
"ש""י עגנון 18",48.5,31/10/2021,"582,000 ₪",10814-60-9,דירה בבית קומות,3,שניה,1960,"12,000 ₪",4
