כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
המגינים 133,73.1,6,75%,10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
המגינים 133,73.1,"720,000 ₪","960,000 ₪",10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
רוטשילד 61,62.68,27/02/2022,"925,000 ₪",10825-49-2,דירה בבית קומות,3,ראשונה,1960,"14,757 ₪",4
המגינים 112,54,24/02/2022,"960,000 ₪",10917-83-7,דירה בבית קומות,3,שניה,1970,"17,778 ₪",4
אלנבי 86,62.68,22/02/2022,"925,000 ₪",10825-56-32,דירה בבית קומות,3,שלישית,1960,"14,757 ₪",4
שדה יצחק 34,58,17/02/2022,"865,000 ₪",10825-69-40,דירה בבית קומות,3,רביעית,1960,"14,914 ₪",4
שדה יצחק 34,58,07/03/2017,"720,000 ₪",10825-69-40,דירה בבית קומות,3,רביעית,1960,"14,914 ₪",4
רוטשילד 21,46.6,14/02/2022,"750,000 ₪",10917-71-37,דירה בבית קומות,2,רביעית,1960,"16,304 ₪",4
רוטשילד 21,46.6,29/08/2016,"630,000 ₪",10917-71-37,דירה בבית קומות,2,רביעית,1960,"16,304 ₪",4
רוטשילד 21,46.6,15/01/2015,"410,000 ₪",10917-71-37,דירה בבית קומות,2,רביעית,1960,"16,304 ₪",4
רוטשילד 67,61.5,11/02/2022,"850,000 ₪",10825-51-24,דירה בבית קומות,3,רביעית,1960,"13,934 ₪",4
רוטשילד 67,61.5,04/04/2011,"600,000 ₪",10825-51-24,דירה בבית קומות,3,רביעית,1960,"13,934 ₪",4
רוטשילד 67,61.5,18/08/1998,"494,000 ₪",10825-51-24,דירה בבית קומות,3,רביעית,1960,"13,934 ₪",4
אחווה 3,54,08/02/2022,"910,000 ₪",10917-80-69,דירה בבית קומות,3,רביעית,1950,"16,852 ₪",4
אחווה 3,54,11/04/2021,"730,000 ₪",10917-80-69,דירה בבית קומות,3,רביעית,1950,"16,852 ₪",4
המגינים 139,57.07,02/02/2022,"900,000 ₪",10825-98-43,דירה בבית קומות,3,תשיעית,1985,"15,770 ₪",9
יצחק שדה 36,41.77,26/01/2022,"628,000 ₪",10825-71-19,דירה בבית קומות,2,שניה,1960,"15,317 ₪",4
יצחק שדה 36,41.77,04/03/2012,"425,000 ₪",10825-71-19,דירה בבית קומות,2,שניה,1960,"15,317 ₪",4
יצחק שדה 36,41.77,24/06/2008,"215,000 ₪",10825-71-19,דירה בבית קומות,2,שניה,1960,"15,317 ₪",4
רוטשילד 21,43.1,23/01/2022,"700,000 ₪",10917-71-38,דירה בבית קומות,2,רביעית,1960,"16,279 ₪",4
רוטשילד 21,43.1,20/02/2020,"530,000 ₪",10917-71-38,דירה בבית קומות,2,רביעית,1960,"16,279 ₪",4
רוטשילד 21,43.1,29/12/2013,"500,000 ₪",10917-71-38,דירה בבית קומות,2,רביעית,1960,"16,279 ₪",4
רוטשילד 21,43.1,21/10/2010,"330,000 ₪",10917-71-38,דירה בבית קומות,2,רביעית,1960,"16,279 ₪",4
תל אביב 38,49,19/01/2022,"860,000 ₪",10917-6-77,דירה בבית קומות,2,ראשונה,1950,"17,551 ₪",3
תל אביב 38,49,16/05/2004,"277,000 ₪",10917-6-77,דירה בבית קומות,2,ראשונה,1950,"17,551 ₪",3
רוטשילד 21,57.7,05/01/2022,"900,000 ₪",10917-71-29,דירה בבית קומות,3,שלישית,1960,"15,598 ₪",4
המגינים 129,66,26/12/2021,"1,020,000 ₪",10825-87-16,דירה בבית קומות,3,שמינית,1970,"15,455 ₪",8
המגינים 129,66,05/01/2000,"394,000 ₪",10825-87-16,דירה בבית קומות,3,שמינית,1970,"15,455 ₪",8
התקווה 16,61.67,22/12/2021,"1,070,000 ₪",10917-60-2,דירה בבית קומות,3,קרקע,1970,"17,541 ₪",2
התקווה 16,61.67,21/11/2016,"580,000 ₪",10917-60-2,דירה בבית קומות,3,קרקע,1970,"17,541 ₪",2
יצחק שדה 20,55,17/12/2021,"1,140,000 ₪",10825-63-6,דירה בבית קומות,3,שניה,1960,"20,727 ₪",2
תל אביב 36,49,05/12/2021,"840,000 ₪",10917-6-75,דירה בבית קומות,2,ראשונה,1950,"17,143 ₪",3
תל אביב 36,49,01/01/2017,"650,000 ₪",10917-6-75,דירה בבית קומות,2,ראשונה,1950,"17,143 ₪",3
אלנבי 80,41.77,30/11/2021,"712,000 ₪",10825-72-41,דירה בבית קומות,2,ראשונה,1960,"17,046 ₪",4
רוטשילד 49,61.5,29/11/2021,"900,000 ₪",10825-45-14,דירה בבית קומות,3,שלישית,1960,"14,754 ₪",4
רוטשילד 49,61.5,18/02/2020,"700,000 ₪",10825-45-14,דירה בבית קומות,3,שלישית,1960,"14,754 ₪",4
