כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
גוטל לוין 11,138.3,04/08/2000,"1,391,000 ₪",11193-231-202,לא ידוע,5,אחת עשרה+שתים עשרה,2000,"10,058 ₪",14
גוטל לוין 5,83.9,03/08/2000,"798,000 ₪",11193-231-174,לא ידוע,3,חמישית,2000,"9,511 ₪",15
גוטל לוין 18,92.35,12/03/2000,"665,000 ₪",11193-205-11,לא ידוע,4,רביעית,1980,"7,201 ₪",8
קדיש לוז 7,80,17/01/2000,"567,000 ₪",11193-240-29,לא ידוע,3,שלישית,1987,"7,088 ₪",6
גוטל לוין 11,86,31/12/1999,"3,389,000 ₪",11193-231-45,לא ידוע,לא ידוע,תשיעית,2000,"39,407 ₪",14
קדיש לוז 9,99,18/12/1999,"971,000 ₪",11193-239-18,לא ידוע,4,שישית,1988,"9,808 ₪",6
גוטל לוין 44,58.8,29/10/1999,"595,000 ₪",11193-248-36,לא ידוע,3,שניה,1980,"10,119 ₪",7
גוטל לוין 18,95.42,26/10/1999,"653,000 ₪",11193-205-30,לא ידוע,4,שמינית,1980,"6,843 ₪",8
קדיש לוז 1,65.2,19/10/1999,"629,000 ₪",11193-244-3,לא ידוע,3,ראשונה,1985,"9,647 ₪",5
קדיש לוז 1,65.2,14/06/1999,"552,000 ₪",11193-244-20,לא ידוע,3,חמישית,1985,"8,466 ₪",5
קדיש לוז 1,65.2,26/03/1999,"609,000 ₪",11193-244-7,לא ידוע,3,שניה,1985,"9,340 ₪",5
קדיש לוז 9,84.8,11/01/1999,"690,000 ₪",11193-239-12,לא ידוע,4,רביעית,1988,"8,137 ₪",6
גוטל לוין 5,141.7,18/12/1998,"1,339,000 ₪",11193-231-98,לא ידוע,לא ידוע,שתים עשרה+שלוש עשרה,2000,"9,450 ₪",15
גוטל לוין 5,103.3,25/11/1998,"952,000 ₪",11193-231-138,לא ידוע,לא ידוע,עשירית,2000,"9,216 ₪",15
גוטל לוין 11,87.8,29/10/1998,"841,000 ₪",11193-231-94,לא ידוע,4,אחת עשרה,2000,"9,579 ₪",14
גוטל לוין 5,103.3,11/10/1998,"922,000 ₪",11193-231-67,לא ידוע,לא ידוע,רביעית,2000,"8,925 ₪",15
גוטל לוין 5,103.3,02/09/1998,"898,000 ₪",11193-231-68,לא ידוע,לא ידוע,רביעית,2000,"8,693 ₪",15
קדיש לוז 7,77.4,26/08/1998,"676,000 ₪",11193-240-4,לא ידוע,4,ראשונה,1987,"8,734 ₪",6
גוטל לוין 44,72.1,17/08/1998,"547,000 ₪",11193-248-11,לא ידוע,4,שלישית,1980,"7,587 ₪",7
קדיש לוז 1,65.2,05/08/1998,"554,000 ₪",11193-244-12,לא ידוע,3,שלישית,1985,"8,497 ₪",5
קדיש לוז 7,75,03/08/1998,"477,000 ₪",11193-240-30,לא ידוע,3,ראשונה,1987,"6,360 ₪",6
קדיש לוז 11,74.8,03/08/1998,"645,000 ₪",11193-238-7,לא ידוע,4,שניה,1988,"8,623 ₪",6
גוטל לוין 16,58.5,05/07/1998,"505,000 ₪",11193-206-13,לא ידוע,3,רביעית,1981,"8,632 ₪",8
לוין גוטל 38,63.4,29/05/1998,"563,000 ₪",11193-250-35,לא ידוע,3,ראשונה,1980,"8,880 ₪",6
גוטל לוין 5,103.3,26/05/1998,"888,000 ₪",11193-231-63,לא ידוע,לא ידוע,שלישית,2000,"8,596 ₪",15
גוטל לוין 5,103.3,24/02/1998,"850,000 ₪",11193-231-72,לא ידוע,לא ידוע,חמישית,2000,"8,228 ₪",15
קדיש לוז 7,85,25/01/1998,"484,000 ₪",11193-240-31,לא ידוע,4,שביעית,1987,"5,694 ₪",6
קדיש לוז 1,65.2,13/01/1998,"534,000 ₪",11193-244-4,לא ידוע,3,ראשונה,1985,"8,190 ₪",5
