כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
ללא כתובת,145,25/11/2015,"2,514,998 ₪",12286-79-249,דירה,5,לא ידוע,0,"17,345 ₪",0
אבא חושי 149,149.6,25/11/2015,"2,514,000 ₪",12286-180-124,דירה בבית קומות,5,שביעית,2013,"16,805 ₪",19
מנדל זינגר 20,81.2,24/11/2015,"600,000 ₪",11203-36-52,דירה בבית קומות,3,תשיעית,2000,"7,407 ₪",11
מנדל זינגר 20,81.2,20/12/2004,"844,000 ₪",11203-36-52,דירה בבית קומות,3,תשיעית,2000,"7,407 ₪",11
ללא כתובת,162,10/11/2015,"2,690,000 ₪",12286-78-115,דירה,5,לא ידוע,0,"16,605 ₪",0
אוסקר שינדלר 4,136.36,10/11/2015,"2,689,000 ₪",12286-191-88,דירה בבית קומות,5,קומה 2,2012,"19,720 ₪",16
אבא חושי 149,114.15,08/11/2015,"2,460,000 ₪",12286-180-156,דירה בבית קומות,4,שלוש עשרה,2013,"21,551 ₪",19
ללא כתובת,162,26/10/2015,"3,350,000 ₪",12286-78-114,דירה,5,לא ידוע,0,"20,679 ₪",0
אוסקר שינדלר 4,136.36,26/10/2015,"3,350,000 ₪",12286-191-128,דירה בבית קומות,5,קומה 12,2012,"24,567 ₪",16
הזז חיים 4,100.4,20/10/2015,"1,520,000 ₪",11203-12-6,דירה בבית קומות,4,שניה,1997,"15,139 ₪",11
הזז חיים 4,100.7,20/10/2015,"1,650,000 ₪",11203-12-10,דירה בבית קומות,4,שלישית,1997,"16,500 ₪",11
הזז חיים 4,100.7,30/12/2012,"1,379,000 ₪",11203-12-10,דירה בבית קומות,4,שלישית,1997,"16,500 ₪",11
ללא כתובת,166,07/10/2015,"3,088,601 ₪",12286-79-247,דירה,5,לא ידוע,0,"18,606 ₪",0
מנדל זינגר 20,125.5,25/09/2015,"1,910,000 ₪",11203-36-3,דירה בבית קומות,5,ראשונה שניה,2000,"15,280 ₪",11
מנדל זינגר 20,125.5,04/02/2010,"1,600,000 ₪",11203-36-3,דירה בבית קומות,5,ראשונה שניה,2000,"15,280 ₪",11
מנדל זינגר 20,125.5,20/04/2003,"1,556,000 ₪",11203-36-3,דירה בבית קומות,5,ראשונה שניה,2000,"15,280 ₪",11
מנדל זינגר 20,125.5,13/09/2001,"1,288,000 ₪",11203-36-3,דירה בבית קומות,5,ראשונה שניה,2000,"15,280 ₪",11
אוסקר שינדלר 6,123.5,07/09/2015,"2,315,000 ₪",12286-180-263,דירה בבית קומות,4,ארבע עשרה,2010,"18,745 ₪",20
ללא כתובת,122,07/09/2015,"2,315,000 ₪",12286-79-246,דירה,4,לא ידוע,0,"18,975 ₪",0
אליהו אורבך 27,110.25,07/09/2015,"2,369,000 ₪",12286-139-5,דירה בבית קומות,6,"קרקע,ראשנה,שניה",1976,"21,488 ₪",0
ללא כתובת,100,03/09/2015,"2,199,999 ₪",12286-79-322,דירה בבית קומות,4,ארבע עשרה,0,"22,000 ₪",0
ללא כתובת,102,23/08/2015,"1,415,001 ₪",12286-79-323,דירה בבית קומות,3,שמינית,0,"13,873 ₪",0
ללא כתובת,111,11/08/2015,"1,974,999 ₪",12286-79-243,דירה,4,לא ידוע,0,"17,793 ₪",0
יהושע גולברמן 3,146.6,06/08/2015,"2,470,000 ₪",12695-25-34,דירה בבית קומות,5,קומה 9,2014,"16,849 ₪",21
ילדי טהרן 9,230,02/08/2015,"2,900,000 ₪",12286-114-3,קוטג' דו משפחתי,6,ראשונה,1983,"12,609 ₪",1
מיכאל קשטן 3,99.22,28/07/2015,"1,710,000 ₪",11203-32-33,דירה בבית קומות,4,תשיעית,1998,"17,234 ₪",14
ללא כתובת,166,13/07/2015,"3,239,999 ₪",12286-79-242,דירה,5,לא ידוע,0,"19,518 ₪",0
אבא חושי 149,170.85,13/07/2015,"3,240,000 ₪",12286-180-178,דירה בבית קומות,5,שבע עשרה,2013,"18,964 ₪",19
אוסקר שינדלר 3,95,12/07/2015,"2,172,000 ₪",11203-67-45,דירה בבית קומות,4,עשירית,2013,"22,863 ₪",19
ללא כתובת,100,23/06/2015,"2,260,000 ₪",12286-79-324,דירה בבית קומות,4,שבע עשרה,0,"22,600 ₪",0
אבא חושי 149,170.85,23/06/2015,"3,151,000 ₪",12286-180-182,דירה בבית קומות,5,שמונה עשרה,2013,"18,443 ₪",19
זינגר מנדל 14,126.13,23/06/2015,"1,689,000 ₪",11203-54-25,דירה בבית קומות,4,תשיעית,1992,"13,391 ₪",9
ללא כתובת,114,20/06/2015,"2,200,051 ₪",12286-79-238,דירה,4,לא ידוע,0,"19,299 ₪",0
ללא כתובת,88,19/06/2015,"1,367,999 ₪",12286-79-237,דירה,3,לא ידוע,0,"15,545 ₪",0
ללא כתובת,127,17/06/2015,"1,950,998 ₪",12286-79-327,דירה בבית קומות,4,ארבע עשרה,0,"15,362 ₪",0
אוסקר שינדלר 4,136.36,04/06/2015,"1,800,000 ₪",12286-191-104,דירה בבית קומות,5,קומה 6,2012,"13,200 ₪",16
ללא כתובת,110,04/06/2015,"1,800,000 ₪",12286-78-113,דירת גג (פנטהאוז),4,לא ידוע,0,"16,364 ₪",0
יהושע גולברמן 3,146.5,31/05/2015,"2,550,000 ₪",12695-25-41,דירה בבית קומות,5,קומה 11,2014,"17,406 ₪",21
אוסקר שינדלר 6,83.65,27/05/2015,"1,500,000 ₪",12286-180-11,דירה בבית קומות,3,שניה,2010,"17,932 ₪",20
ללא כתובת,159,27/05/2015,"1,880,000 ₪",11203-11-75,דירה,5,לא ידוע,0,"11,824 ₪",0
ללא כתובת,223,11/05/2015,"6,190,000 ₪",12286-78-112,דירת גג (פנטהאוז),5,לא ידוע,0,"27,758 ₪",0
אוסקר שינדלר 4,212.6,11/05/2015,"6,190,000 ₪",12286-191-138,דירת גג,6,קומה 15,2012,"29,116 ₪",16
אוסקר שינדלר 3,153.7,07/05/2015,"3,800,000 ₪",11203-67-31,דירה בבית קומות,5,שלוש עשרה,2013,"24,723 ₪",19
חיים הזז 3,110.07,05/05/2015,"1,555,000 ₪",11203-34-52,דירה בבית קומות,4,שלוש עשרה,1985,"14,127 ₪",16
ללא כתובת,169,03/05/2015,"3,280,000 ₪",12286-79-235,דירה,5,לא ידוע,0,"19,408 ₪",0
אבא חושי 149,182.95,03/05/2015,"3,280,000 ₪",12286-180-175,דירה בבית קומות,5,שש עשרה,2013,"17,928 ₪",19
יהושע גולברמן 3,146.7,30/04/2015,"2,265,000 ₪",12695-25-14,דירה בבית קומות,5,קומה 4,2014,"15,440 ₪",21
אבא חושי 149,114.65,27/04/2015,"1,995,000 ₪",12286-180-159,דירה בבית קומות,4,שלוש עשרה,2013,"17,401 ₪",19
ללא כתובת,111,27/04/2015,"1,994,999 ₪",12286-79-234,דירה,4,לא ידוע,0,"17,973 ₪",0
אוסקר שינדלר 6,149.6,20/04/2015,"2,459,000 ₪",12286-180-32,דירה בבית קומות,5,שישית,2010,"16,437 ₪",20
ללא כתובת,147,20/04/2015,"2,710,000 ₪",12286-79-232,דירה,5,לא ידוע,0,"18,435 ₪",0
ללא כתובת,145,20/04/2015,"2,459,999 ₪",12286-79-231,דירה,5,לא ידוע,0,"16,966 ₪",0
אבא חושי 149,149.6,20/04/2015,"2,710,000 ₪",12286-180-157,דירה בבית קומות,5,שלוש עשרה,2013,"18,115 ₪",19
מיכאל קשטן 3,141.51,16/04/2015,"3,500,000 ₪",11203-32-2,דירה בבית קומות,5,ראשונה,1998,"24,733 ₪",14
יהושע גולברמן 11,90.8,14/04/2015,"1,730,000 ₪",12695-24-53,דירה בבית קומות,4,שלישית,2003,"19,222 ₪",10
יהושע גולברמן 11,90.8,30/01/2004,"1,135,000 ₪",12695-24-53,דירה בבית קומות,4,שלישית,2003,"19,222 ₪",10
ילדי טהרן 5,200,01/04/2015,"3,119,000 ₪",12286-143-3,קוטג' דו משפחתי,6,ראשונה,1980,"15,595 ₪",1
ללא כתובת,147,30/03/2015,"2,559,999 ₪",12286-79-230,דירה,5,לא ידוע,0,"17,415 ₪",0
אבא חושי 149,149.6,30/03/2015,"2,459,000 ₪",12286-180-127,דירה בבית קומות,5,שמינית,2013,"16,437 ₪",19
ללא כתובת,147,30/03/2015,"2,459,999 ₪",12286-79-229,דירה,5,לא ידוע,0,"16,735 ₪",0
מנדל זינגר 11,104,22/03/2015,"1,825,000 ₪",11203-53-24,דירה בבית קומות,5,שביעית,1996,"17,548 ₪",10
מנדל זינגר 11,104,07/05/2008,"780,000 ₪",11203-53-24,דירה בבית קומות,5,שביעית,1996,"17,548 ₪",10
ללא כתובת,152,12/03/2015,"2,690,000 ₪",12286-78-120,דירה בבית קומות,5,שישית,0,"17,697 ₪",0
