כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
ללא כתובת,167,10/10/2019,"2,760,000 ₪",11191-200-23,דירה בבית קומות,5,שישית,0,"16,527 ₪",0
הראל 3,101.65,22/09/2019,"1,703,000 ₪",11191-129-50,דירה בבית קומות,5,קרקע,2000,"16,861 ₪",4
הראל 3,101.65,22/05/2014,"1,750,000 ₪",11191-129-50,דירה בבית קומות,5,קרקע,2000,"16,861 ₪",4
הראל 3,101.65,05/05/2006,"1,074,000 ₪",11191-129-50,דירה בבית קומות,5,קרקע,2000,"16,861 ₪",4
הראל 3,101.65,14/01/2002,"1,007,000 ₪",11191-129-50,דירה בבית קומות,5,קרקע,2000,"16,861 ₪",4
משמר הגבול 2,73.65,12/09/2019,"1,000,000 ₪",11191-190-6,דירה בבית קומות,4,שלישית,1970,"13,578 ₪",6
הצלפים 8,105.78,11/09/2019,"2,250,000 ₪",11191-116-12,דירה בבית קומות,4,קומה 4,1964,"21,271 ₪",6
קרן היסוד 48,65,22/08/2019,"1,185,000 ₪",11190-27-16,דירה בבית קומות,3,רביעית,1970,"18,231 ₪",8
קרן היסוד 48,65,11/12/2016,"1,145,000 ₪",11190-27-16,דירה בבית קומות,3,רביעית,1970,"18,231 ₪",8
קרן היסוד 48,65,15/08/2012,"715,000 ₪",11190-27-16,דירה בבית קומות,3,רביעית,1970,"18,231 ₪",8
הראל 24,89.9,14/08/2019,"1,478,000 ₪",12688-27-20,דירה בבית קומות,4.5,שלישית,1970,"16,607 ₪",4
הראל 24,89.9,06/05/2011,"1,350,000 ₪",12688-27-20,דירה בבית קומות,4.5,שלישית,1970,"16,607 ₪",4
הראל 24,89.9,24/11/2010,"831,000 ₪",12688-27-20,דירה בבית קומות,4.5,שלישית,1970,"16,607 ₪",4
הראל 24,89.9,22/08/2000,"619,000 ₪",12688-27-20,דירה בבית קומות,4.5,שלישית,1970,"16,607 ₪",4
"פלמ""ח 2",93.7,13/08/2019,"1,520,000 ₪",11191-178-3,דירה בבית קומות,5,שניה,1972,"16,344 ₪",3
"פלמ""ח 2",93.7,29/12/1999,"801,000 ₪",11191-178-3,דירה בבית קומות,5,שניה,1972,"16,344 ₪",3
הראל 3,120.89,24/07/2019,"1,620,000 ₪",11191-129-58,דירה בבית קומות,6,רביעית+חמישית,2000,"13,500 ₪",4
הראל 3,120.89,12/05/2004,"1,342,000 ₪",11191-129-58,דירה בבית קומות,6,רביעית+חמישית,2000,"13,500 ₪",4
הראל 3,120.89,07/08/2002,"1,274,000 ₪",11191-129-58,דירה בבית קומות,6,רביעית+חמישית,2000,"13,500 ₪",4
קרן היסוד 29,115.8,11/07/2019,"1,600,000 ₪",11191-207-19,דירה בבית קומות,4,שישית,1993,"13,817 ₪",10
"פלמ""ח 43",114,10/07/2019,"2,417,000 ₪",11191-50-24,דירה בבית קומות,5,רביעית,2020,"21,202 ₪",5
הראל 15,140,10/07/2019,"2,280,000 ₪",11191-13-13,דירה בבית קומות,5,שלישית,1970,"16,286 ₪",0
הצלפים 6,119,07/07/2019,"2,130,000 ₪",11191-117-15,דירה בבית קומות,5,חמישית,1980,"17,899 ₪",2
משמר הגבול 8,73.55,05/07/2019,"1,099,000 ₪",11191-187-10,דירה בבית קומות,4,רביעית,1970,"14,942 ₪",6
"פלמ""ח 43",115,04/07/2019,"2,450,000 ₪",11191-50-22,דירה בבית קומות,5,שישית,2020,"21,304 ₪",5
הצלפים 10,125,27/06/2019,"2,800,000 ₪",11191-115-8,דירה בבית קומות,5,קרקע,2018,"22,400 ₪",3
הצלפים 8,113.62,24/06/2019,"2,300,000 ₪",11191-116-9,דירה בבית קומות,5,קומה 3,1964,"20,243 ₪",6
קרן היסוד 25,109.11,19/06/2019,"1,575,000 ₪",11191-195-14,דירה בבית קומות,4,שלישית,1980,"14,435 ₪",5
הראל 16,78,06/06/2019,"450,000 ₪",12688-33-9,דירה בבית קומות,4,שלישית,1970,"5,769 ₪",4
הראל 16,78,04/10/2006,"530,000 ₪",12688-33-9,דירה בבית קומות,4,שלישית,1970,"5,769 ₪",4
הראל 16,78,18/03/1998,"601,000 ₪",12688-33-9,דירה בבית קומות,4,שלישית,1970,"5,769 ₪",4
קרן היסוד 30,121.1,30/05/2019,"1,530,000 ₪",11190-22-1,דירה בבית קומות,4,קרקע,1970,"12,634 ₪",2
מבצע יונתן 25,107.85,27/05/2019,"1,700,000 ₪",12688-28-4,דירה בבית קומות,4,"קומה 0, קומה 1",1996,"15,763 ₪",7
הראל 1,72.8,27/05/2019,"900,000 ₪",11191-7-14,דירה בבית קומות,4,ראשונה,1970,"12,363 ₪",3
הצלפים 8,96.94,29/04/2019,"2,600,000 ₪",11191-116-13,דירה בבית קומות,4,קומה 5,1964,"26,821 ₪",6
קרן היסוד 29,112,23/04/2019,"463,000 ₪",11191-207-10,דירה בבית קומות,5,רביעית,1993,"4,134 ₪",10
"פלמ""ח 46",54,08/04/2019,"990,000 ₪",11191-167-11,דירה בבית קומות,3,שישית,1970,"18,333 ₪",7
"פלמ""ח 46",54,10/08/2000,"467,000 ₪",11191-167-11,דירה בבית קומות,3,שישית,1970,"18,333 ₪",7
הצלפים 1,85.2,08/04/2019,"1,300,000 ₪",11191-86-18,דירה בבית קומות,4,חמישית,1980,"15,258 ₪",8
הראל 16,78,27/03/2019,"1,180,000 ₪",12688-33-11,דירה בבית קומות,4,שלישית,1970,"15,128 ₪",4
הראל 16,78,01/07/2010,"840,000 ₪",12688-33-11,דירה בבית קומות,4,שלישית,1970,"15,128 ₪",4
קרן היסוד 48,83.8,19/03/2019,"1,090,000 ₪",11190-27-10,דירה בבית קומות,4,שלישית,1970,"13,007 ₪",8
ללא כתובת,129,18/03/2019,"2,000,000 ₪",12687-31-1,דירה בבית קומות,6,לא ידוע,0,"15,504 ₪",0
משמר הגבול 9,30.9,07/03/2019,"590,000 ₪",11191-69-29,דירה בבית קומות,2,שניה,1950,"19,667 ₪",3
משמר הגבול 9,30.9,09/02/2011,"429,000 ₪",11191-69-29,דירה בבית קומות,2,שניה,1950,"19,667 ₪",3
