כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
שימקין 1,105.9,29/09/2009,"422,000 ₪",10797-149-29,דירה בבית קומות,4,ראשונה,1980,"14,430 ₪",4
שימקין 1,105.9,12/08/2009,"211,000 ₪",10797-149-29,דירה בבית קומות,4,ראשונה,1980,"14,430 ₪",4
שימקין 1,105.9,07/01/2022,חלק נמכר,10797-149-29,דירה בבית קומות,4,ראשונה,1980,"14,430 ₪",4
שימקין 1,105.9,מחיר,1,10797-149-29,דירה בבית קומות,4,ראשונה,1980,"14,430 ₪",4
שימקין 1,105.9,33%,"499,983 ₪",10797-149-29,דירה בבית קומות,4,ראשונה,1980,"14,430 ₪",4
שימקין 1,105.9,2,33%,10797-149-29,דירה בבית קומות,4,ראשונה,1980,"14,430 ₪",4
שימקין 1,105.9,"499,983 ₪",3,10797-149-29,דירה בבית קומות,4,ראשונה,1980,"14,430 ₪",4
משה סורוקה 27,89.63,28/12/2021,"2,375,000 ₪",10797-69-9,דירה בבית קומות,4,שלישית,1970,"26,685 ₪",3
משה סורוקה 27,89.63,06/09/2006,"786,000 ₪",10797-69-9,דירה בבית קומות,4,שלישית,1970,"26,685 ₪",3
ללא כתובת,2851,23/12/2021,"4,629,000 ₪",10681-14-1,קרקע למגורים,לא ידוע,לא ידוע,0,"1,624 ₪",0
ללא כתובת,763,17/12/2021,"1,100,000 ₪",10681-21-2,קרקע למגורים,לא ידוע,לא ידוע,0,"1,442 ₪",0
משה סורוקה 12,91.5,10/12/2021,"1,600,000 ₪",10797-77-3,דירה בבית קומות,4,שניה,1970,"17,582 ₪",3
משה סורוקה 12,91.5,29/06/2011,"1,140,000 ₪",10797-77-3,דירה בבית קומות,4,שניה,1970,"17,582 ₪",3
אידר 43,85.16,02/12/2021,"1,500,000 ₪",10797-140-5,דירת גן,4,שלישית,1960,"17,614 ₪",3
היסמין 2,98.74,29/11/2021,"1,840,000 ₪",10796-157-104,דירה בבית קומות,4,שש עשרה,1980,"18,776 ₪",21
היסמין 2,98.74,21/06/2009,"855,000 ₪",10796-157-104,דירה בבית קומות,4,שש עשרה,1980,"18,776 ₪",21
שימקין 1,95.7,24/11/2021,"1,500,000 ₪",10797-149-25,דירה בבית קומות,5,שלישית,1980,"15,674 ₪",4
משה סורוקה 7,79.6,24/11/2021,"2,100,000 ₪",10798-41-1,דירה בבית קומות,4,קרקע,1970,"26,582 ₪",3
משה סורוקה 7,79.6,04/07/2007,"886,000 ₪",10798-41-1,דירה בבית קומות,4,קרקע,1970,"26,582 ₪",3
משה סורוקה 7,79.6,24/11/2021,חלק נמכר,10798-41-1,דירה בבית קומות,4,קרקע,1970,"26,582 ₪",3
משה סורוקה 7,79.6,מחיר,1,10798-41-1,דירה בבית קומות,4,קרקע,1970,"26,582 ₪",3
משה סורוקה 7,79.6,50%,"1,050,000 ₪",10798-41-1,דירה בבית קומות,4,קרקע,1970,"26,582 ₪",3
משה סורוקה 7,79.6,2,50%,10798-41-1,דירה בבית קומות,4,קרקע,1970,"26,582 ₪",3
משה סורוקה 7,79.6,"1,050,000 ₪","2,100,000 ₪",10798-41-1,דירה בבית קומות,4,קרקע,1970,"26,582 ₪",3
משה סורוקה 33,88.29,22/11/2021,"2,550,000 ₪",10797-72-12,דירה,5,שניה,1980,"28,977 ₪",4
משה סורוקה 33,88.29,02/10/2008,"910,000 ₪",10797-72-12,דירה,5,שניה,1980,"28,977 ₪",4
משה סורוקה 53,117.7,16/11/2021,"3,425,000 ₪",10796-151-2,דירה בבית קומות,5,קרקע וראשונה,1998,"29,274 ₪",3
משה סורוקה 53,117.7,05/07/2009,"1,435,000 ₪",10796-151-2,דירה בבית קומות,5,קרקע וראשונה,1998,"29,274 ₪",3
משה סורוקה 53,117.7,03/08/1998,"1,202,000 ₪",10796-151-2,דירה בבית קומות,5,קרקע וראשונה,1998,"29,274 ₪",3
אריה כרוך 2,135.63,15/11/2021,"3,900,000 ₪",10796-90-6,דירה בבית קומות,5,ראשונה ושניה,1989,"28,755 ₪",1
משה סורוקה 15,92.7,10/11/2021,"1,620,000 ₪",10797-63-4,דירה בבית קומות,5,שניה,1970,"17,609 ₪",3
משה סורוקה 15,92.7,14/12/2004,"735,000 ₪",10797-63-4,דירה בבית קומות,5,שניה,1970,"17,609 ₪",3
היסמין 2,145.9,10/11/2021,"3,100,000 ₪",10796-157-172,דירה בבית קומות,7,"קרקע, ראשונה, שניה",1980,"21,247 ₪",21
משה סורוקה 9,106.66,05/11/2021,"2,000,000 ₪",10797-59-3,דירת גן,5,שניה,1970,"18,751 ₪",5
ליונל ווטסון 3,914,03/11/2021,"673,000 ₪",10797-50-0,קרקע למגורים,לא ידוע,לא ידוע,1970,736 ₪,3
אידר 21,79.2,31/10/2021,"1,330,000 ₪",10785-32-17,דירה בבית קומות,4,שלישית,1960,"16,835 ₪",3
אידר 21,79.2,16/01/2014,"1,050,000 ₪",10785-32-17,דירה בבית קומות,4,שלישית,1960,"16,835 ₪",3
אידר 21,79.2,29/08/2010,"935,000 ₪",10785-32-17,דירה בבית קומות,4,שלישית,1960,"16,835 ₪",3
אידר 21,79.2,09/11/2008,"540,000 ₪",10785-32-17,דירה בבית קומות,4,שלישית,1960,"16,835 ₪",3
אידר 54,81.8,27/10/2021,"2,050,000 ₪",10797-155-4,דירה בבית קומות,4,שניה,1980,"25,309 ₪",3
אידר 54,81.8,07/09/2009,"950,000 ₪",10797-155-4,דירה בבית קומות,4,שניה,1980,"25,309 ₪",3
אידר 17,167.2,24/10/2021,"2,650,000 ₪",10785-28-1,דירה בבית קומות,5,"קרקע,ראשנה",1983,"15,849 ₪",2
משה סורוקה 26,165.12,15/10/2021,"3,000,000 ₪",10796-117-5,דירה בבית קומות,5,קרקע ראשונה שניה,1984,"18,169 ₪",1
משה סורוקה 15,90.6,14/10/2021,"1,300,000 ₪",10797-63-5,דירה בבית קומות,3,שניה,1970,"14,349 ₪",3
היסמין 2,97.23,13/10/2021,"1,535,000 ₪",10796-157-96,דירה בבית קומות,4,ארבע עשרה,1980,"15,825 ₪",21
היסמין 2,97.23,30/06/2008,"829,000 ₪",10796-157-96,דירה בבית קומות,4,ארבע עשרה,1980,"15,825 ₪",21
היסמין 2,97.23,13/10/2021,חלק נמכר,10796-157-96,דירה בבית קומות,4,ארבע עשרה,1980,"15,825 ₪",21
היסמין 2,97.23,מחיר,1,10796-157-96,דירה בבית קומות,4,ארבע עשרה,1980,"15,825 ₪",21
היסמין 2,97.23,25%,"383,750 ₪",10796-157-96,דירה בבית קומות,4,ארבע עשרה,1980,"15,825 ₪",21
היסמין 2,97.23,2,25%,10796-157-96,דירה בבית קומות,4,ארבע עשרה,1980,"15,825 ₪",21
היסמין 2,97.23,"383,750 ₪",3,10796-157-96,דירה בבית קומות,4,ארבע עשרה,1980,"15,825 ₪",21
היסמין 2,97.23,4,25%,10796-157-96,דירה בבית קומות,4,ארבע עשרה,1980,"15,825 ₪",21
היסמין 2,97.23,"383,750 ₪","1,535,000 ₪",10796-157-96,דירה בבית קומות,4,ארבע עשרה,1980,"15,825 ₪",21
אידר 44,92,06/10/2021,"1,300,000 ₪",10795-2-15,דירה בבית קומות,4,מרתף,1970,"14,130 ₪",3
אידר 44,92,13/06/2021,"1,860,000 ₪",10795-2-15,דירה בבית קומות,4,מרתף,1970,"14,130 ₪",3
בני ברית 16,104.2,05/10/2021,"1,955,000 ₪",10796-93-6,דירה בבית קומות,4,ראשונה שניה שלישית,1980,"18,762 ₪",2
שימקין 23,80.79,29/09/2021,"1,550,000 ₪",10797-29-5,דירה בבית קומות,3,שניה,1980,"19,375 ₪",3
שימקין 23,80.79,02/03/2009,"725,000 ₪",10797-29-5,דירה בבית קומות,3,שניה,1980,"19,375 ₪",3
משה סורוקה 33,84.62,19/09/2021,"2,650,000 ₪",10797-72-10,דירה,5,ראשונה,1980,"31,548 ₪",4
משה סורוקה 33,84.62,15/10/2018,"2,000,000 ₪",10797-72-10,דירה,5,ראשונה,1980,"31,548 ₪",4
חורב 48,93.27,19/09/2021,"350,000 ₪",10785-21-2,דירה בבית קומות,4,קרקע,1960,"3,753 ₪",1
היסמין 2,97.46,05/09/2021,"1,550,000 ₪",10796-157-93,דירה בבית קומות,4,שלוש עשרה,1980,"15,904 ₪",21
אידר 42,128,02/09/2021,"2,400,000 ₪",10795-1-15,דירה בבית קומות,5,קרקע,2013,"18,750 ₪",3
ליונל ווטסון 20,115.9,01/09/2021,"2,120,000 ₪",10797-33-1,דירה בבית קומות,4,ראשונה,1970,"18,292 ₪",6
ליונל ווטסון 4,102.56,18/08/2021,"1,435,000 ₪",10797-41-17,דירה בבית קומות,4,שלישית,1970,"13,992 ₪",3
אידר 48,88,16/08/2021,"950,000 ₪",10795-4-2,דירה בבית קומות,4,רביעית,1980,"10,795 ₪",2
אידר 42,91.9,12/08/2021,"2,000,000 ₪",10795-1-1,דירה בבית קומות,4,ראשונה,1970,"21,763 ₪",3
משה סורוקה 53,182,03/08/2021,"4,400,000 ₪",10796-151-5,דירה בבית קומות,6,שלישית,1998,"24,176 ₪",3
ליונל ווטסון 15,106.7,03/08/2021,"1,830,000 ₪",10797-56-6,דירה בבית קומות,5,שלישית,1970,"17,151 ₪",3
משה סורוקה 23,98.35,28/07/2021,"1,700,000 ₪",10797-144-2,דירה בבית קומות,4,ראשונה,1973,"17,347 ₪",3
משה סורוקה 23,98.35,28/12/2003,"785,000 ₪",10797-144-2,דירה בבית קומות,4,ראשונה,1973,"17,347 ₪",3
ליונל ווטסון 10,110.7,21/07/2021,"1,800,000 ₪",10797-38-10,דירה בבית קומות,5,שניה,1970,"16,260 ₪",5
משה סורוקה 10,106.6,06/07/2021,"1,994,900 ₪",10797-57-2,דירה בבית קומות,5,ראשונה,1970,"18,714 ₪",3
חורב 60,112,01/07/2021,"1,815,000 ₪",10785-31-1,דירה בבית קומות,5,קרקע,1960,"16,205 ₪",2
ליונל ווטסון 12,90.5,17/06/2021,"1,980,000 ₪",10797-37-6,דירה בבית קומות,5,שלישית,1980,"21,878 ₪",6
שימקין 21,93.27,16/06/2021,"1,650,000 ₪",10797-28-7,דירה בבית קומות,4,שניה,1982,"17,691 ₪",3
אברהם קריב 8,130.2,13/06/2021,"2,470,000 ₪",10797-21-2,דירה בבית קומות,6,קרקע ראשונה שניה,1970,"18,971 ₪",3
אידר 20,76,08/06/2021,"900,000 ₪",10797-130-1,דירה בבית קומות,3,קרקע,1960,"11,842 ₪",2
אידר 20,76,31/07/2016,"330,000 ₪",10797-130-1,דירה בבית קומות,3,קרקע,1960,"11,842 ₪",2
אידר 20,76,18/07/2005,"131,000 ₪",10797-130-1,דירה בבית קומות,3,קרקע,1960,"11,842 ₪",2
משה סורוקה 12,91.1,31/05/2021,"1,420,000 ₪",10797-77-2,דירה בבית קומות,4,ראשונה,1970,"15,587 ₪",3
היסמין 2,97.2,31/05/2021,"1,725,000 ₪",10796-157-97,דירה בבית קומות,4,ארבע עשרה,1980,"17,784 ₪",21
היסמין 2,97.2,23/08/2016,"1,650,000 ₪",10796-157-97,דירה בבית קומות,4,ארבע עשרה,1980,"17,784 ₪",21
היסמין 2,97.2,01/03/2009,"870,000 ₪",10796-157-97,דירה בבית קומות,4,ארבע עשרה,1980,"17,784 ₪",21
ליונל ווטסון 20,118.4,31/05/2021,"2,725,000 ₪",10797-33-10,דירה בבית קומות,5,קומה 4,1970,"23,015 ₪",6
ליונל ווטסון 3,66.8,30/05/2021,"1,420,000 ₪",10797-50-1,דירה בבית קומות,3,קרקע,1970,"21,515 ₪",3
ליונל ווטסון 3,66.8,29/04/2013,"1,065,000 ₪",10797-50-1,דירה בבית קומות,3,קרקע,1970,"21,515 ₪",3
אידר 50,103.8,27/05/2021,"1,885,000 ₪",10795-5-6,דירה בבית קומות,4,שלישית,1970,"18,301 ₪",3
אידר 50,103.8,02/12/2013,"1,445,000 ₪",10795-5-6,דירה בבית קומות,4,שלישית,1970,"18,301 ₪",3
אידר 50,103.8,15/07/1999,"816,000 ₪",10795-5-6,דירה בבית קומות,4,שלישית,1970,"18,301 ₪",3
משה סורוקה 5,172.3,26/05/2021,"3,190,000 ₪",10798-43-1,דירת גן,6,מרתף וקומת עמודים,1970,"18,514 ₪",4
משה סורוקה 5,46,26/05/2021,"382,000 ₪",10798-43-8,דירה בבית קומות,2,מסד,1970,"8,304 ₪",4
חורב 42,50.06,21/05/2021,"825,000 ₪",10785-15-2,דירה בבית קומות,3,קרקע,1950,"16,500 ₪",1
חורב 42,50.06,11/06/2018,"1,330,000 ₪",10785-15-2,דירה בבית קומות,3,קרקע,1950,"16,500 ₪",1
חורב 42,50.06,20/02/2000,"728,000 ₪",10785-15-2,דירה בבית קומות,3,קרקע,1950,"16,500 ₪",1
אידר 50,99.3,20/05/2021,"1,430,000 ₪",10795-5-11,דירה בבית קומות,5,שלישית,1970,"14,401 ₪",3
משה סורוקה 10,106.98,20/05/2021,"2,071,200 ₪",10797-57-4,דירה בבית קומות,5,שניה,1970,"19,361 ₪",3
אידר 10,לא ידוע,10/05/2021,"660,000 ₪",10785-18-2,דירה בבית קומות,1,קרקע,1940,לא ידוע,1
אידר 10,לא ידוע,23/06/2019,"430,000 ₪",10785-18-2,דירה בבית קומות,1,קרקע,1940,לא ידוע,1
אידר 10,65.6,10/05/2021,"1,440,000 ₪",10785-18-3,דירה בבית קומות,3,קרקע,1940,"22,154 ₪",1
אידר 10,65.6,24/06/2019,"1,320,000 ₪",10785-18-3,דירה בבית קומות,3,קרקע,1940,"22,154 ₪",1
אידר 56,89.5,29/04/2021,"2,700,000 ₪",10797-156-1,דירה בבית קומות,5,קרקע,1982,"30,337 ₪",3
אידר 56,89.5,29/11/2006,"974,000 ₪",10797-156-1,דירה בבית קומות,5,קרקע,1982,"30,337 ₪",3
אלתרמן 2,93.39,27/04/2021,"2,250,000 ₪",10798-42-4,דירה בבית קומות,4,שניה,1972,"24,194 ₪",4
אלתרמן 2,93.39,09/06/2013,"1,743,000 ₪",10798-42-4,דירה בבית קומות,4,שניה,1972,"24,194 ₪",4
אלתרמן 2,93.39,17/03/2004,"866,000 ₪",10798-42-4,דירה בבית קומות,4,שניה,1972,"24,194 ₪",4
אורי צבי גרינברג 10,128.81,12/04/2021,"2,450,000 ₪",10796-110-4,דירה בבית קומות,5,קרקע עד שלישית,1990,"19,141 ₪",0
אורי צבי גרינברג 10,128.81,20/11/2013,"2,050,000 ₪",10796-110-4,דירה בבית קומות,5,קרקע עד שלישית,1990,"19,141 ₪",0
משה סורוקה 8,94.1,08/04/2021,"1,635,000 ₪",10797-58-1,דירה בבית קומות,4,ראשונה,1970,"17,375 ₪",3
אידר 60,102.2,04/04/2021,"2,500,000 ₪",10797-158-1,דירה בבית קומות,4,קרקע,1984,"24,510 ₪",3
אידר 60,102.2,10/03/2008,"1,080,000 ₪",10797-158-1,דירה בבית קומות,4,קרקע,1984,"24,510 ₪",3
צבי בן יעקב 5,105.48,24/03/2021,"2,200,000 ₪",10796-115-2,דירה בבית קומות,4,שניה,1990,"20,952 ₪",3
שימקין 3,96.99,22/03/2021,"1,730,000 ₪",10797-149-5,דירה בבית קומות,4,שלישית,1982,"18,021 ₪",4
שימקין 3,96.99,28/02/2011,"1,450,000 ₪",10797-149-5,דירה בבית קומות,4,שלישית,1982,"18,021 ₪",4
ללא כתובת,1007,22/03/2021,"1,992,000 ₪",10682-40-1,קרקע למגורים,לא ידוע,לא ידוע,0,"1,978 ₪",0
ליונל ווטסון 14,92.58,19/03/2021,"1,580,000 ₪",10797-36-8,דירה בבית קומות,4,שניה,1970,"17,066 ₪",2
משה סורוקה 49,114.05,15/03/2021,"1,800,000 ₪",10796-149-3,דירה בבית קומות,4,ראשונה,1997,"15,783 ₪",2
ליונל ווטסון 4,100.8,05/03/2021,"655,000 ₪",10797-41-10,דירת גן,4,שניה,1970,"6,498 ₪",3
ליונל ווטסון 12,89,03/03/2021,"1,820,000 ₪",10797-37-9,דירה בבית קומות,4,חמישית,1980,"20,449 ₪",6
ליונל ווטסון 12,89,28/12/2006,"825,000 ₪",10797-37-9,דירה בבית קומות,4,חמישית,1980,"20,449 ₪",6
משה סורוקה 33,84.62,01/03/2021,"2,420,000 ₪",10797-72-11,דירה בבית קומות,5,ראשונה,1980,"28,598 ₪",4
אידר 17,211.2,28/02/2021,"3,450,000 ₪",10785-28-3,דירת גן,5,קומה 1,1983,"16,335 ₪",2
בני ברית 20,138.31,12/02/2021,"2,400,000 ₪",10796-91-4,דירת גג,6,שלישית ורביעית,1988,"17,352 ₪",2
בני ברית 10,93,11/02/2021,"2,335,000 ₪",10796-96-2,דירה בבית קומות,4,שניה שלישית רביעית,1993,"25,108 ₪",2
אידר 52,103,26/01/2021,"2,050,000 ₪",10797-154-1,דירה בבית קומות,4,קרקע וראשונה,1980,"19,903 ₪",2
אידר 52,103,15/03/2017,"1,650,000 ₪",10797-154-1,דירה בבית קומות,4,קרקע וראשונה,1980,"19,903 ₪",2
ליונל ווטסון 14,92.66,17/01/2021,"1,550,000 ₪",10797-36-7,דירה בבית קומות,4,ראשונה,1970,"16,728 ₪",2
משה סורוקה 14,79.8,11/01/2021,"1,300,000 ₪",10797-76-5,דירה בבית קומות,4,שלישית,1970,"16,456 ₪",3
משה סורוקה 14,79.8,02/02/2009,"668,000 ₪",10797-76-5,דירה בבית קומות,4,שלישית,1970,"16,456 ₪",3
היסמין 2,98.32,07/01/2021,"1,650,000 ₪",10796-157-61,דירה בבית קומות,4,חמישית,1980,"16,837 ₪",21
היסמין 2,98.32,03/07/2019,"1,465,000 ₪",10796-157-61,דירה בבית קומות,4,חמישית,1980,"16,837 ₪",21
היסמין 2,98.32,11/09/2008,"765,000 ₪",10796-157-61,דירה בבית קומות,4,חמישית,1980,"16,837 ₪",21
היסמין 2,98.32,07/01/2021,חלק נמכר,10796-157-61,דירה בבית קומות,4,חמישית,1980,"16,837 ₪",21
היסמין 2,98.32,מחיר,1,10796-157-61,דירה בבית קומות,4,חמישית,1980,"16,837 ₪",21
היסמין 2,98.32,50%,"825,000 ₪",10796-157-61,דירה בבית קומות,4,חמישית,1980,"16,837 ₪",21
היסמין 2,98.32,2,50%,10796-157-61,דירה בבית קומות,4,חמישית,1980,"16,837 ₪",21
היסמין 2,98.32,"825,000 ₪","1,650,000 ₪",10796-157-61,דירה בבית קומות,4,חמישית,1980,"16,837 ₪",21
סורוקה משה 38,136.28,05/01/2021,"2,650,000 ₪",10796-123-3,קוטג' דו משפחתי,5,קרקע ראשונה שניה,1970,"19,445 ₪",2
בני ברית 20,136.13,27/12/2020,"2,440,000 ₪",10796-91-3,דירה בבית קומות,5,שלישית ורביעית,1988,"17,924 ₪",2
שימקין 3,94.64,21/12/2020,"1,465,000 ₪",10797-149-15,דירה בבית קומות,4,רביעית,1982,"15,480 ₪",4
ליונל ווטסון 20,118.2,17/12/2020,"2,700,000 ₪",10797-33-9,דירה בבית קומות,5,קומה 4,1970,"22,843 ₪",6
ללא כתובת,1000,14/12/2020,"1,500,000 ₪",10681-64-1,קרקע למגורים,לא ידוע,לא ידוע,0,"1,500 ₪",0
משה סורוקה 21,104.5,10/12/2020,"1,540,000 ₪",10797-144-10,דירה בבית קומות,5,שלישית,1970,"14,737 ₪",3
שימקין 3,94.65,12/11/2020,"1,615,000 ₪",10797-149-16,דירה בבית קומות,4,רביעית,1982,"17,181 ₪",4
שימקין 3,94.65,02/02/2012,"1,065,000 ₪",10797-149-16,דירה בבית קומות,4,רביעית,1982,"17,181 ₪",4
שימקין 3,94.65,23/08/2010,"525,000 ₪",10797-149-16,דירה בבית קומות,4,רביעית,1982,"17,181 ₪",4
שימקין 3,94.65,26/05/2010,"393,000 ₪",10797-149-16,דירה בבית קומות,4,רביעית,1982,"17,181 ₪",4
משה סורוקה 13,93.95,10/11/2020,"1,375,000 ₪",10797-62-5,דירה בבית קומות,4,שניה,1970,"14,635 ₪",3
הרב אסף דוד 4,96.89,04/11/2020,"2,420,000 ₪",10796-71-6,דירה בבית קומות,5,שניה שלישית רביעית,1980,"25,208 ₪",2
הרב אסף דוד 4,96.89,23/05/2010,"1,567,000 ₪",10796-71-6,דירה בבית קומות,5,שניה שלישית רביעית,1980,"25,208 ₪",2
שימקין 19,82.15,03/11/2020,"1,263,000 ₪",10797-27-3,דירת גן,4,שלישית,1970,"15,374 ₪",3
שימקין 19,82.32,03/11/2020,"1,368,000 ₪",10797-27-1,דירת גן,4,ראשונה,1970,"16,618 ₪",3
ללא כתובת,556,20/10/2020,"1,495,000 ₪",10681-47-1,קרקע למגורים,לא ידוע,לא ידוע,0,"2,689 ₪",0
אבא חושי 12,53.6,06/10/2020,"740,000 ₪",10797-48-3,דירה בבית קומות,2,קרקע,1970,"13,806 ₪",2
חורב 40,64.95,05/10/2020,"1,000,000 ₪",10785-14-4,דירה בבית קומות,3,קרקע,1960,"15,625 ₪",2
חורב 40,64.95,11/08/1998,"571,000 ₪",10785-14-4,דירה בבית קומות,3,קרקע,1960,"15,625 ₪",2
היסמין 2,140.85,24/09/2020,"2,200,000 ₪",10796-157-157,דירה בבית קומות,5,רביעית,1980,"15,714 ₪",21
היסמין 2,140.85,25/03/2012,"1,587,000 ₪",10796-157-157,דירה בבית קומות,5,רביעית,1980,"15,714 ₪",21
משה סורוקה 29,82.4,17/09/2020,"1,410,000 ₪",10797-70-3,דירה בבית קומות,4,ראשונה,1970,"17,195 ₪",3
משה סורוקה 29,82.4,17/02/2008,"688,000 ₪",10797-70-3,דירה בבית קומות,4,ראשונה,1970,"17,195 ₪",3
משה סורוקה 29,82.4,24/05/1999,"768,000 ₪",10797-70-3,דירה בבית קומות,4,ראשונה,1970,"17,195 ₪",3
משה סורוקה 33,2293,15/09/2020,"333,000 ₪",10797-72-0,קרקע למגורים,לא ידוע,לא ידוע,1980,145 ₪,4
אבא חושי 18,92.24,08/09/2020,"312,000 ₪",10798-49-5,דירה בבית קומות,4,ראשונה,1960,"3,382 ₪",3
משה סורוקה 26,136.17,18/08/2020,"2,560,000 ₪",10796-117-9,דירה בבית קומות,5,שלישית + רביעית,1984,"18,824 ₪",1
משה סורוקה 26,136.17,15/01/1998,"1,343,000 ₪",10796-117-9,דירה בבית קומות,5,שלישית + רביעית,1984,"18,824 ₪",1
שימקין 9,77.68,09/08/2020,"2,220,000 ₪",10797-18-4,דירה בבית קומות,4,ראשונה,1990,"28,831 ₪",4
אבא חושי 22,223.94,27/07/2020,"2,950,000 ₪",10798-51-5,קוטג' דו משפחתי,5,שניה ושלישית,1989,"13,229 ₪",2
אבא חושי 22,223.94,17/04/2008,"1,900,000 ₪",10798-51-5,קוטג' דו משפחתי,5,שניה ושלישית,1989,"13,229 ₪",2
היסמין 2,116.48,19/07/2020,"2,350,000 ₪",10796-157-126,דירה בבית קומות,5,קרקע,1980,"20,175 ₪",21
שימקין 34,92.72,15/07/2020,"1,600,000 ₪",10797-79-10,דירה בבית קומות,4,ראשונה,1978,"17,256 ₪",3
משה סורוקה 25,92,07/07/2020,"1,350,000 ₪",10797-68-1,דירה בבית קומות,4,מרתף,1970,"14,674 ₪",3
היסמין 2,109.86,28/06/2020,"1,550,000 ₪",10796-157-66,דירה בבית קומות,4,שישית,1980,"14,220 ₪",21
היסמין 2,109.86,15/02/2009,"940,000 ₪",10796-157-66,דירה בבית קומות,4,שישית,1980,"14,220 ₪",21
ג'ניה טברסקי 9,101.16,25/06/2020,"1,520,000 ₪",10796-148-3,קרקע למגורים,לא ידוע,שניה ושלישית,1995,"15,050 ₪",6
ג'ניה טברסקי 9,101.16,23/03/2014,"1,600,000 ₪",10796-148-3,קרקע למגורים,לא ידוע,שניה ושלישית,1995,"15,050 ₪",6
ג'ניה טברסקי 9,101.16,23/04/2006,"866,000 ₪",10796-148-3,קרקע למגורים,לא ידוע,שניה ושלישית,1995,"15,050 ₪",6
ליונל ווטסון 4,98.4,23/06/2020,"1,225,000 ₪",10797-41-13,דירה בבית קומות,4,ראשונה,1970,"12,449 ₪",3
היסמין 2,164.92,23/06/2020,"3,635,000 ₪",10796-157-160,דירת גן,6,"חמישית, שישית",1980,"22,041 ₪",21
ליונל ווטסון 18,172,16/06/2020,"2,500,000 ₪",10797-34-3,דירה בבית קומות,5,שניה,2015,"14,535 ₪",4
ליונל ווטסון 18,172,26/10/2015,"3,330,000 ₪",10797-34-3,דירה בבית קומות,5,שניה,2015,"14,535 ₪",4
אידר 19,79.15,09/06/2020,"1,250,000 ₪",10785-29-5,דירה בבית קומות,4,שניה,1960,"15,793 ₪",2
אידר 11,130,05/05/2020,"3,000,000 ₪",10785-23-2,דירה בבית קומות,5,קומה 1,2018,"23,077 ₪",6
אורי צבי גרינברג 9,144.7,17/03/2020,"2,585,000 ₪",10796-93-15,דירה בבית קומות,5,ראשונה שניה ושלישית,1985,"17,951 ₪",1
אורי צבי גרינברג 9,144.7,18/04/2012,"1,755,000 ₪",10796-93-15,דירה בבית קומות,5,ראשונה שניה ושלישית,1985,"17,951 ₪",1
אורי צבי גרינברג 9,144.7,17/03/2020,חלק נמכר,10796-93-15,דירה בבית קומות,5,ראשונה שניה ושלישית,1985,"17,951 ₪",1
אורי צבי גרינברג 9,144.7,מחיר,1,10796-93-15,דירה בבית קומות,5,ראשונה שניה ושלישית,1985,"17,951 ₪",1
אורי צבי גרינברג 9,144.7,50%,"1,292,500 ₪",10796-93-15,דירה בבית קומות,5,ראשונה שניה ושלישית,1985,"17,951 ₪",1
אורי צבי גרינברג 9,144.7,2,50%,10796-93-15,דירה בבית קומות,5,ראשונה שניה ושלישית,1985,"17,951 ₪",1
אורי צבי גרינברג 9,144.7,"1,292,500 ₪","2,585,000 ₪",10796-93-15,דירה בבית קומות,5,ראשונה שניה ושלישית,1985,"17,951 ₪",1
בני ברית 16,114.4,03/03/2020,"1,920,000 ₪",10796-93-3,דירה בבית קומות,5,ראשונה,1980,"16,783 ₪",2
חורב 60,102.8,20/02/2020,"2,400,000 ₪",10785-31-6,דירה בבית קומות,5,קרקע,1960,"23,529 ₪",2
חורב 60,102.8,31/07/2013,"1,825,000 ₪",10785-31-6,דירה בבית קומות,5,קרקע,1960,"23,529 ₪",2
אידר 46,92.1,26/01/2020,"1,675,000 ₪",10795-3-9,דירה בבית קומות,5,ראשונה,1970,"18,207 ₪",3
אידר 46,92.1,27/06/2005,"785,000 ₪",10795-3-9,דירה בבית קומות,5,ראשונה,1970,"18,207 ₪",3
אידר 20,74,21/01/2020,"1,450,000 ₪",10797-130-5,דירה בבית קומות,4,ראשונה,1960,"19,595 ₪",2
משה סורוקה 25,90.7,19/01/2020,"1,270,000 ₪",10797-68-4,דירה בבית קומות,3,שניה,1970,"14,002 ₪",3
משה סורוקה 23,98.9,10/01/2020,"1,505,000 ₪",10797-144-6,דירה בבית קומות,4,שלישית,1973,"15,357 ₪",3
משה סורוקה 23,98.9,30/10/2013,"1,580,000 ₪",10797-144-6,דירה בבית קומות,4,שלישית,1973,"15,357 ₪",3
משה סורוקה 23,98.9,13/11/2007,"680,000 ₪",10797-144-6,דירה בבית קומות,4,שלישית,1973,"15,357 ₪",3
ללא כתובת,1017,26/12/2019,"1,500,000 ₪",10680-76-1,קרקע למגורים,לא ידוע,לא ידוע,0,"1,475 ₪",0
אידר 47,92.65,01/12/2019,"1,400,000 ₪",10797-103-2,דירה בבית קומות,4,ראשונה,1970,"15,111 ₪",3
אידר 44,95.4,14/11/2019,"1,600,000 ₪",10795-2-10,דירה בבית קומות,4,שניה,1970,"16,771 ₪",3
אלתרמן 6,88,31/10/2019,"2,250,000 ₪",10798-46-3,דירה בבית קומות,4,ראשונה,1970,"25,568 ₪",3
